update,avgR,doneEps,fps,KL,elite
1788,0.161677,10,3461.44,0.0006882,100000
1789,0.196305,14,4574.69,0.000702752,100000
1790,0.180831,12,4537.85,0.000244841,100000
1791,0.214439,16,4562.08,0.000408718,100000
1792,0.187036,14,4522.69,-9.26213e-05,100000
1793,0.164532,11,4522.17,0.00125705,100000
1794,0.16844,10,3254.63,0.00018198,100000
1795,0.168334,11,3612.48,0.00115061,100000
1796,0.154118,8,3393.4,0.000289891,100000
1797,0.189337,14,4400.28,9.76072e-05,100000
1798,0.224768,15,4125.24,0.000185745,100000
1799,0.174353,12,4377.81,0.000830789,100000
1800,0.168227,8,4462.12,0.00168834,100000
1801,0.180406,13,4482.78,0.000440103,100000
1802,0.152208,9,4493.49,0.000783429,100000
1803,0.16588,10,4472.15,0.00156485,100000
1804,0.164215,10,4443.45,0.000589759,100000
1805,0.176328,11,4474.64,0.000728598,100000
1806,0.138102,7,4243.23,0.000407696,100000
1807,0.214429,16,3141.77,0.000134785,100000
1808,0.188521,13,4385.82,-0.000132965,100000
1809,0.199283,14,3737.4,0.000273828,100000
1810,0.174448,11,3603.92,0.000330856,100000
1811,0.211021,15,4578.63,0.000436969,100000
1812,0.171014,11,4536.47,0.000288519,100000
1813,0.210787,15,3743.86,0.000132756,100000
1814,0.1723,11,4499.15,0.000110732,100000
1815,0.184574,13,4494.31,0.000742337,100000
1816,0.132276,5,4257.05,-7.69151e-05,100000
1817,0.217647,18,3802.38,0.000511926,100000
1818,0.214945,16,4063.41,5.17061e-05,100000
1819,0.205302,16,4531.17,5.57148e-05,100000
1820,0.161892,7,4510.76,0.000760324,100000
1821,0.208933,16,4558.76,0.000504175,100000
1822,0.171109,10,4431.3,0.000358934,100000
1823,0.201295,15,4310.16,0.000797987,100000
1824,0.19309,13,4526.76,0.000352021,100000
1825,0.156644,9,4276.89,0.000593178,100000
1826,0.177569,12,4495.84,0.000888007,100000
1827,0.18378,12,3859.9,0.000540011,100000
1828,0.149042,9,3970.13,0.00023654,100000
1829,0.215705,16,3519.67,0.000576508,100000
1830,0.198191,14,4579.18,1.08324e-05,100000
1831,0.162487,11,4476.71,0.000213085,100000
1832,0.196567,13,4543.05,-1.24001e-05,100000
1833,0.184013,12,4526.98,0.000981488,100000
1834,0.139819,8,4378.93,0.000498271,100000
1835,0.244359,20,4596.29,0.000279385,100000
1836,0.180993,11,4438.95,0.000346466,100000
1837,0.189501,14,4395.81,7.92701e-05,100000
1838,0.215397,15,4491.47,0.000376112,100000
1839,0.176778,12,4456.01,0.000738757,100000
1840,0.195457,14,4481.44,0.000319648,100000
1841,0.189045,12,4530.14,-0.000311349,100000
1842,0.174011,11,4421.57,0.000130347,100000
1843,0.211067,17,3583.7,0.00105637,100000
1844,0.189177,11,3752.67,0.000789199,100000
1845,0.198307,16,3642.29,0.000545257,100000
1846,0.169565,12,3897.7,0.000144224,100000
1847,0.19713,12,4504.44,0.00123904,100000
1848,0.193436,14,4424.01,0.000729178,100000
1849,0.200168,13,4535.12,-2.36308e-05,100000
1850,0.163147,9,4484.34,1.16196e-06,100000
1851,0.195574,14,4552.86,0.000114198,100000
1852,0.166533,9,4378.68,0.000228522,100000
1853,0.189148,13,4615.39,0.000734234,100000
1854,0.161553,9,4498.15,0.000610448,100000
1855,0.206004,16,4593.29,0.00149669,100000
1856,0.203958,16,4432.76,0.00122879,100000
1857,0.214735,14,4627.63,0.00029009,100000
1858,0.1581,12,4415.85,0.000530634,100000
1859,0.212883,13,4596.51,0.000126615,100000
1860,0.165302,15,4504.39,0.000464656,100000
1861,0.212758,12,4587.95,0.000197928,100000
1862,0.175723,12,4535.59,6.10443e-05,100000
1863,0.147719,6,3955.17,-0.000209485,100000
1864,0.20397,16,3696.04,0.00123218,100000
1865,0.150486,7,3354.59,0.00056386,100000
1866,0.191055,14,3816.81,0.000468663,100000
1867,0.165743,9,4141.58,0.000392025,100000
1868,0.193077,13,3754.95,0.000162524,100000
1869,0.160931,11,3242.39,0.00123541,100000
1870,0.225618,16,4051.93,0.000528859,100000
1871,0.128745,6,4182.79,0.000166698,100000
1872,0.214668,17,4222.25,0.000582685,100000
1873,0.13153,5,4184.61,0.000459691,100000
1874,0.218532,17,4275.39,0.00123614,100000
1875,0.190556,13,4271.34,0.000836477,100000
1876,0.20885,16,4086.71,-0.000302104,100000
1877,0.154873,8,3751.48,0.000699142,100000
1878,0.199934,15,4532.09,0.000241729,100000
1879,0.145531,6,4447.03,7.84899e-05,100000
1880,0.20577,16,4375.95,-1.46357e-07,100000
1881,0.149729,8,4407.26,0.000679568,100000
1882,0.209727,14,4525.22,0.000422449,100000
1883,0.159081,10,4434.39,-0.000168359,100000
1884,0.248382,20,4526.11,0.000230916,100000
1885,0.193166,13,3746.42,0.000732005,100000
1886,0.181517,16,4031.44,0.00100556,100000
1887,0.169387,7,3855.01,-5.61376e-05,100000
1888,0.23739,19,4234.18,0.000442983,100000
1889,0.17339,11,4425.25,-5.09294e-05,100000
1890,0.185036,11,4243.41,-0.000335461,100000
1891,0.240874,21,4367.08,3.34308e-05,100000
1892,0.172595,10,4358.21,-9.81512e-05,100000
1893,0.179852,12,4310.05,-9.11267e-06,100000
1894,0.203481,15,4205.62,0.000279498,100000
1895,0.207249,13,4061.21,7.2727e-05,100000
1896,0.196517,15,4213.86,5.45043e-05,100000
1897,0.20082,15,4431.74,0.000334949,100000
1898,0.212268,14,4385.9,0.000115002,100000
1899,0.188461,13,4402.43,-0.000217482,100000
1900,0.180354,12,4075.85,7.92091e-05,100000
1901,0.218171,18,4588.56,-0.000290926,100000
1902,0.229045,16,4533.88,-0.000125093,100000
1903,0.164176,10,4349.23,0.000975545,100000
1904,0.155015,9,4394.03,0.000363071,100000
1905,0.208267,15,4312.21,0.000101368,100000
1906,0.181609,13,4424.66,-0.000103191,100000
1907,0.183557,11,3895.33,0.00138004,100000
1908,0.165191,10,3804.49,5.61357e-05,100000
1909,0.23505,19,4516.14,0.000219054,100000
1910,0.143818,8,4090.1,0.000547475,100000
1911,0.192889,12,4090.83,8.82308e-05,100000
1912,0.140752,8,3189.32,0.000261532,100000
1913,0.19431,15,3248.55,0.000150756,100000
1914,0.227087,17,4147.21,-0.000225149,100000
1915,0.190702,11,4334.89,1.89672e-05,100000
1916,0.200161,16,3968.19,0.000332542,100000
1917,0.188839,11,3263.16,0.000363038,100000
1918,0.190552,14,3412.61,0.000114307,100000
1919,0.240738,24,3914.58,-4.91363e-05,100000
1920,0.216739,13,4162.08,0.000337718,100000
1921,0.161738,9,4289.12,0.00126329,100000
1922,0.15336,8,3870.19,6.40945e-05,100000
1923,0.187507,13,3016.82,-0.000483817,100000
1924,0.196919,13,3056.14,-0.000147774,100000
1925,0.221288,17,4173.74,8.42087e-05,100000
1926,0.181956,11,4216.17,-2.98901e-05,100000
1927,0.17908,12,3795.95,-0.000461564,100000
1928,0.162043,10,3906.29,0.000417523,100000
1929,0.242192,21,3611.98,5.62798e-06,100000
1930,0.164905,9,3846.36,-0.000130946,100000
1931,0.201855,15,3441.94,0.000162572,100000
1932,0.176576,11,3974.95,0.000130527,100000
1933,0.228131,18,4136.92,-0.000122714,100000
1934,0.186246,11,3992.97,0.000138149,100000
1935,0.152217,8,3973.01,1.05405e-05,100000
1936,0.191929,14,4372.56,-0.000145471,100000
1937,0.221658,18,4337.69,-0.000216882,100000
1938,0.230764,17,4254.68,-6.30647e-05,100000
1939,0.164908,8,4205.17,-3.13112e-05,100000
1940,0.151534,11,4127.97,9.28215e-05,100000
1941,0.226308,15,4434.87,2.90856e-05,100000
1942,0.181475,12,4231.35,0.000295896,100000
1943,0.186834,13,4440.2,0.0002517,100000
1944,0.234713,18,4381.92,4.5007e-05,100000
1945,0.184307,12,4442.78,2.254e-05,100000
1946,0.203412,14,4229.33,-2.41946e-05,100000
1947,0.153447,8,4015.62,0.000181446,100000
1948,0.195181,14,4029.37,0.000238196,100000
1949,0.174034,11,4255.74,0.000108911,100000
1950,0.200185,17,4311.05,5.14518e-05,100000
1951,0.229642,15,4597.77,9.71834e-05,100000
1952,0.162894,11,4110.58,-6.74024e-05,100000
1953,0.16042,11,4256.68,6.72415e-06,100000
1954,0.193466,11,4250.12,-8.15518e-05,100000
1955,0.163565,10,4107.02,2.60225e-05,100000
1956,0.204517,13,4055.98,3.20581e-05,100000
1957,0.195142,15,4074.66,0.000142487,100000
1958,0.221458,16,3740.39,6.66842e-05,100000
1959,0.183247,11,4336.8,-4.85733e-05,100000
1960,0.235949,20,4618.72,8.15965e-05,100000
1961,0.196841,13,4148.14,4.61175e-05,100000
1962,0.195998,15,4391.49,0.000167867,100000
1963,0.197085,12,4500.72,0.000191973,100000
1964,0.186274,15,4489.66,3.24258e-05,100000
1965,0.197941,12,4484.37,8.28036e-05,100000
1966,0.226257,17,4530.73,3.33631e-05,100000
1967,0.179212,13,4562.57,9.19512e-05,100000
1968,0.203463,14,4515.99,-8.62346e-06,100000
1969,0.163875,10,4415.14,3.62894e-05,100000
1970,0.194971,14,4519.49,-3.03232e-05,100000
1971,0.196273,13,4342.69,4.72241e-06,100000
1972,0.225431,18,4599.3,-0.000127888,100000
1973,0.173314,10,4362.01,-4.1122e-05,100000
1974,0.239193,19,4630.29,3.51412e-05,100000
1975,0.158166,9,4379.46,-4.97027e-05,100000
1976,0.229103,18,4551.02,-4.96416e-05,100000
1977,0.154466,8,4411.78,-1.2827e-05,100000
1978,0.187225,14,4414.79,-9.45615e-05,100000
1979,0.191143,13,3751.24,-0.000155239,100000
1980,0.216907,15,4376.12,3.10287e-05,100000
1981,0.166879,12,3525.91,-4.09284e-06,100000
1982,0.228323,16,4261.51,6.98386e-05,100000
1983,0.213811,18,3843.06,8.95934e-05,100000
1984,0.193386,12,3179.03,-2.05598e-05,100000
1985,0.18223,12,4049.19,5.92941e-05,100000
1986,0.165868,9,4193.54,7.56357e-06,100000
1987,0.161245,11,4169.55,8.6609e-06,100000
1988,0.241837,19,4024.1,2.14409e-05,100000
1989,0.198498,13,3984.11,5.01632e-05,100000
1990,0.223586,17,3026.93,5.05681e-05,100000
1991,0.191189,15,3573.31,-2.69867e-05,100000
1992,0.219825,15,4365.9,-1.05698e-05,100000
1993,0.138615,7,4278,-1.05446e-05,100000
1994,0.233864,17,4232.76,-1.10671e-05,100000
1995,0.144557,9,3695.41,-6.11821e-06,100000
1996,0.216697,17,4320.95,6.06813e-06,100000
1997,0.192816,12,4405.94,1.82608e-05,100000
1998,0.191173,12,3863.8,8.8989e-06,100000
1999,0.200172,14,4351,9.15052e-06,100000
2000,0.19372,14,4231.38,1.10595e-08,100000
